objectid,parentid,title,architect,extension_architect,architect_url,donor,date_built,date_began,date_completed,status,date_demolished,area,current_use,description,campus,address,longitude,latitude,identifier,source,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,hidden
cb011_03,,Upper Residences: Gardner Hall,"Durnford, Bolton, Chadwick, and Ellwood",,,Molson Family,1961,,,Standing,,Residences & Gymnasium,Residences ,"The upper residences are situated among the trees inMacdonald Park, a parcel of land on Mount Royal donated to McGill in 1911 by Sir William Macdonald, a major benefactor of the University. All of the residences exceptRoyal Victoria Collegeare located in Macdonald Park and are quite removed from the noise and commotion of the city. Originally, all of McGill's residences were designated for men with the exception of the Royal Victoria College, which was reserved for women. Today, RVC remains a women's residence while all of the other residences are co-educational. The upper residences, built in 1961 by the firm of Durnford, Bolton, Chadwick and Ellwood, consist of three separate housing buildings which surround a dining building. McConnell, Molson, and Gardner Halls are identical and provide housing for 672 students all together. Each seven-storey hall is split into two wings by a central stair and elevator core. Approximately thirty-six students are housed on each floor in single rooms, men in one wing, women in the other. There is a kitchenette on every floor and two large, common bathrooms, one per wing. Every room has cement block walls, a large window, and is equipped with built in furniture. There is a large common area, a television room, a study room, and a games room on the ground floor of each hall, and a laundry room in the basement. Other recreation is easily accessible because of the proximity of theGymnasium and Stadium, tennis courts, theWinter Stadium, the Forbes' Field, and Mount Royal. The exterior of these three halls is of brick, tile, and cement, alternating in regular patterns to allow a window in every bedroom. The entire central stairwell of each building is encased in glass.

Bishop Mountain Hall, named after McGill's first principal, is the dining building in the centre of the residence halls. The two-storey, circular structure contains a reception and administration area on the first floor, and a large cafeteria and kitchen on the second floor. The circular shape was decided upon so that the kitchen and cooking facilities could be located in the core of the building. This allows the outer rim of the second floor to be used as a large circular eating area, entirely encased in glass and able to be divided into four sections by moving partitions.",Downtown Campus,"3925 Rue University, Montréal, QC H2W 1S8",45.51035543,-73.58415645,,,Image;StillImage,image/jpg,,,,multiple,/objects/cb011_03_01.jpg,/objects/cb011_03_01.jpg,/objects/cb011_03_01.jpg,
cb011_03_01,cb011_03,Gardner Hall,,,,,,,,,,,,,,,,,,ICC,Image;StillImage,image/jpg,,,,image,/objects/cb011_03_01.jpg,/objects/cb011_03_01.jpg,/objects/cb011_03_01.jpg,
cb011_03_02,cb011_03,Gardner Hall,,,,,,,,,,,,,,,,,,ICC,Image;StillImage,image/jpg,,,,image,/objects/cb011_03_02.jpg,/objects/cb011_03_02.jpg,/objects/cb011_03_02.jpg,
cb011_04,,Upper Residences: Bishop Mountain Hall,"Durnford, Bolton, Chadwick, and Ellwood",,,Molson Family,1961,,,Standing,,Residences & Gymnasium,Dining Hall,"The upper residences are situated among the trees inMacdonald Park, a parcel of land on Mount Royal donated to McGill in 1911 by Sir William Macdonald, a major benefactor of the University. All of the residences exceptRoyal Victoria Collegeare located in Macdonald Park and are quite removed from the noise and commotion of the city. Originally, all of McGill's residences were designated for men with the exception of the Royal Victoria College, which was reserved for women. Today, RVC remains a women's residence while all of the other residences are co-educational. The upper residences, built in 1961 by the firm of Durnford, Bolton, Chadwick and Ellwood, consist of three separate housing buildings which surround a dining building. McConnell, Molson, and Gardner Halls are identical and provide housing for 672 students all together. Each seven-storey hall is split into two wings by a central stair and elevator core. Approximately thirty-six students are housed on each floor in single rooms, men in one wing, women in the other. There is a kitchenette on every floor and two large, common bathrooms, one per wing. Every room has cement block walls, a large window, and is equipped with built in furniture. There is a large common area, a television room, a study room, and a games room on the ground floor of each hall, and a laundry room in the basement. Other recreation is easily accessible because of the proximity of theGymnasium and Stadium, tennis courts, theWinter Stadium, the Forbes' Field, and Mount Royal. The exterior of these three halls is of brick, tile, and cement, alternating in regular patterns to allow a window in every bedroom. The entire central stairwell of each building is encased in glass.

Bishop Mountain Hall, named after McGill's first principal, is the dining building in the centre of the residence halls. The two-storey, circular structure contains a reception and administration area on the first floor, and a large cafeteria and kitchen on the second floor. The circular shape was decided upon so that the kitchen and cooking facilities could be located in the core of the building. This allows the outer rim of the second floor to be used as a large circular eating area, entirely encased in glass and able to be divided into four sections by moving partitions.",Downtown Campus,"3935 Rue University, Montreal, Quebec H2W 1S8",45.51076213,-73.58348547,,,Image;StillImage,image/jpg,,,,compound_object,/objects/cb011_04_01.jpg,/objects/cb011_04_01.jpg,/objects/cb011_04_01.jpg,
cb011_04_01,cb011_04,Bishop Mountain Hall,,,,,,,,,,,,,,,,,,ICC,Image;StillImage,image/jpg,,,,image,/objects/cb011_04_01.jpg,/objects/cb011_04_01.jpg,/objects/cb011_04_01.jpg,
cb011_04_02,cb011_04,Sketch of Bishop Mountain Hall,,,,,,,,,,,,,,,,,PR008048,,Image;StillImage,image/jpg,,,,image,/objects/cb011_04_02.jpg,/objects/small/cb011_04_02_sm.jpg,/objects/thumbs/cb011_04_02_th.jpg,
cb012,,Roddick Gates & Gatehouse,Gratton Thompson,,,Lady Roddick,1924,,,Partially demolished,unknown,Rue Sherbrooke,Main Entrance to McGill,"Since the 1860's, McGill has had several gates placed at the main entrance on Sherbrooke Street. In William Dawson's time, there was a picket fence around the whole lower campus area with the gate marked off by arched hedges. Later, the gates were of carved stone lacing. Under Dawson's principalship, a charming, gabled gatehouse was built at the entrance and was the home of McGill's porter. From the 1880's through the early twentieth century, it was fashionable to have a family portrait taken against the background of the gatehouse, or other aspects of the campus.

In 1924, McGill acquired a permanent and monumental entrance. Lady Amy Redpath Roddick donated the Roddick Gates in memory of her beloved husband, Sir Thomas George Roddick, a renowned doctor who began the regular practice of sterile surgery using antiseptics and was dean of the Faculty of Medicine from 1901 to 1908. Sir Thomas was a very punctual man and so Lady Roddick decided that the most fitting memorial would be an entrance gate that incorporated a clock tower, complete with chimes at each end. Ironically, the clocks and chimes periodically stop with each of the four faces telling a different time. Lady Roddick commissioned Gratton Thompson to carry out the work on the Gates. His design gave the University the Classical Greek style colonnaded arms that welcome passersby onto the grounds of McGill today.",Downtown Campus,"15a Sherbrooke St W, Montreal, Quebec H3A 3E8",45.50392014,-73.57495366,,,Image;StillImage,image/jpg,,,,compound_object,/objects/cb012_01.jpg,/objects/small/cb012_01_sm.jpg,/objects/thumbs/cb012_01_th.jpg,
cb012_01,cb012,Roddick Gates (1950s),,,,,,,,,,,,,,,,,PR000690,,Image;StillImage,image/jpg,,,,image,/objects/cb012_01.jpg,/objects/small/cb012_01_sm.jpg,/objects/thumbs/cb012_01_th.jpg,
cb012_02,cb012,Gates (1860),,,,,,,,,,,,,,,,,PR009010,,Image;StillImage,image/jpg,,,,image,/objects/cb012_02.jpg,/objects/cb012_02.jpg,/objects/cb012_02.jpg,
cb012_03,cb012,Gates with crest (1939),,,,,,,,,,,,,,,,,PR000692,,Image;StillImage,image/jpg,,,,image,/objects/cb012_03.jpg,/objects/small/cb012_03_sm.jpg,/objects/thumbs/cb012_03_th.jpg,
cb012_04,cb012,Roddick Gates,,,,,,,,,,,,,,,,,PS034670,,Image;StillImage,image/jpg,,,,image,/objects/cb012_04.jpg,/objects/cb012_04.jpg,/objects/cb012_04.jpg,
cb012_05,cb012,Gatehouse ,,,,,,,,,,,,,,,,,,Notman Archives (McCord Museum),Image;StillImage,image/jpg,,,,image,/objects/cb012_05.jpg,/objects/cb012_05.jpg,/objects/cb012_05.jpg,
cb012_06,cb012,Gatehouse in winter,,,,,,,,,,,,,,,,,PS034678,,Image;StillImage,image/jpg,,,,image,/objects/cb012_06.jpg,/objects/cb012_06.jpg,/objects/cb012_06.jpg,
cb012_07,cb012,Roddick Gates (1950s),,,,,,,,,,,,,,,,,PU020219,,Image;StillImage,image/jpg,,,,image,/objects/cb012_07.jpg,/objects/small/cb012_07_sm.jpg,/objects/thumbs/cb012_07_th.jpg,
cb012_08,cb012,W. Stephen's Tandem,,,,,,,,,,,,,,,,,,Notman Archives (McCord Museum),Image;StillImage,image/jpg,,,,image,/objects/cb012_08.jpg,/objects/cb012_08.jpg,/objects/cb012_08.jpg,
cb012_09,cb012,Gate,,,,,,,,,,,,,,,,,PR026542,,Image;StillImage,image/jpg,,,,image,/objects/cb012_09.jpg,/objects/small/cb012_09_sm.jpg,/objects/thumbs/cb012_09_th.jpg,
cb012_10,cb012,Roddick Gates (1960s),,,,,,,,,,,,,,,,,PR017106,,Image;StillImage,image/jpg,,,,image,/objects/cb012_10.jpg,/objects/small/cb012_10_sm.jpg,/objects/thumbs/cb012_10_th.jpg,
cb013,,University Centre,"Affleck, Desbarats, Dimakopoulos, Lebensold, Sise (ARCOP)",,,,1965,,,Standing,,Lower McTavish,McGill Student Centre,"The new University Centre, built on McTavish Street in 1965, replaced theold Student Union Buildingon Sherbrooke Street, a jpgt of Sir William Macdonald that now houses theMcCord Museum. The Centre, three times as large as the old Union, was designed by ARCOP, the architecture firm of Affleck, Desbarats, Dimakopoulos, Lebensold, and Sise, who also designed theLeacock Building. The building is designed to accommodate all the offices and meeting rooms needed by McGill's vast assortment of social and cultural clubs. The main floor contains administration offices, the Student Council Chamber, the University pub, and a snack bar. The basement houses a small cafe named The Alley and various student services, such as legal aid and a travel agent. The cafeteria is on the second floor while two auditoriums, one large and one smaller, are on the third floor. The fourth floor is dedicated to club offices and meeting rooms, yet the only access to this area is by narrow staircases. The entire interior is of reinforced concrete and is quite durable. The exterior features large windows around the second storey cafeteria and prefabricated concrete panels covering the rest of the structure. Since there is only a thin strip of windows around the upper floor, the club offices do not receive much light. This building, designed with its function in mind, provides enough room for all of McGill's clubs and should continue to do so in the future.",Downtown Campus,"3480 Rue McTavish, Montréal, QC H3A 0G3",45.50355653,-73.57814397,,,Image;StillImage,image/jpg,,,,compound_object,/objects/cb013_01.jpg,/objects/cb013_01.jpg,/objects/cb013_01.jpg,
cb013_01,cb013,University Centre,,,,,,,,,,,,,,,,,PS005053-05,,Image;StillImage,image/jpg,,,,image,/objects/cb013_01.jpg,/objects/cb013_01.jpg,/objects/cb013_01.jpg,
cb013_02,cb013,Under construction (April 1964),,,,,,,,,,,,,,,,,PR027909,,Image;StillImage,image/jpg,,,,image,/objects/cb013_02.jpg,/objects/small/cb013_02_sm.jpg,/objects/thumbs/cb013_02_th.jpg,
cb013_03,cb013,View from McTavish,,,,,,,,,,,,,,,,,,ICC,Image;StillImage,image/jpg,,,,image,/objects/cb013_03.jpg,/objects/cb013_03.jpg,/objects/cb013_03.jpg,
cb013_04,cb013,View from campus,,,,,,,,,,,,,,,,,,ICC,Image;StillImage,image/jpg,,,,image,/objects/cb013_04.jpg,/objects/cb013_04.jpg,/objects/cb013_04.jpg,
cb013_05,cb013,Under construction (February 1964),,,,,,,,,,,,,,,,,PR027905,,Image;StillImage,image/jpg,,,,image,/objects/cb013_05.jpg,/objects/small/cb013_05_sm.jpg,/objects/thumbs/cb013_05_th.jpg,
cb013_06,cb013,View up McTavish,,,,,,,,,,,,,,,,,PS005053-03,,Image;StillImage,image/jpg,,,,image,/objects/cb013_06.jpg,/objects/cb013_06.jpg,/objects/cb013_06.jpg,
cb014,,J.K.L. Ross House,Edward and William Maxwell,,,,1909,,,,,Square Mile Mansions,Institute and Centre of Air and Space Law,"In 1909 James Ross commissioned the famous Montreal architects Edward and William Maxwell to build a house for his son, John Kenneth Leveson Ross, who loved nothing more than horse racing and yachting and managed to spend all of his considerable inheritance by 1935. Ross's house, located across from hisfather'son Peel Street, shows a trend towards a more austere, symmetrical, Classical style, prevalent in the early twentieth century. This abode, although supported by a steel frame, hides its modernity beneath a symmetrical, Edwardian Baroque style facade. Colossal Ionic pilasters, supporting a broken pediment, emphasize the centre and entrance of the building as does the balcony protruding over the door. As with many Classical edifices, the fenestration becomes less embellished with each ascending floor. The interior features several elegant oak paneled rooms, many of which have intricate plaster details on the ceiling. Marionopolis College bought the house in 1961 for CEGEP administration. In 1976, McGill purchased the house and named it the J.K.L. Ross house. Today it is occupied by the Institute and Centre of Air and Space Law.",Downtown Campus,"3647 Peel St, Montreal, QC H3A 1X1",45.50390522,-73.57993974,,,Image;StillImage,image/jpg,,,,multiple,/objects/cb014_01.jpg,/objects/cb014_01.jpg,/objects/cb014_01.jpg,
cb014_01,cb014,J.K.L. Ross House,,,,,,,,,,,,,,,,,,,Image;StillImage,image/jpg,,,,image,/objects/cb014_01.jpg,/objects/cb014_01.jpg,/objects/cb014_01.jpg,
cb014_02,cb014,J.K.L. Ross House,,,,,,,,,,,,,,,,,,,Image;StillImage,image/jpg,,,,image,/objects/cb014_02.jpg,/objects/cb014_02.jpg,/objects/cb014_02.jpg,
cb015,,Prince of Wales Terrace ,Unknown,,,,1860,,,Demolished,1971,Lower McTavish,,"The Prince of Wales Terrace, named in honour of the visit of the Prince of Wales, was commissioned in 1860 by Sir George Simpson. The prestigious Terrace, once located on the north side of Sherbrooke Street at the corner of McTavish Street, consisted of a row of nine houses which presented a unified, Montreal limestone facade in the Classical Greek style. Doric columns, pilasters, window details, and pedimented porticoes were repeated uniformly on the exterior of each house with a pediment emphasizing the centre of the structure. The east and west ends were of brick and did not continue the themes of the facade. The interiors of all of the houses were as elegant as the exterior. In 1890, Sir William Macdonald, one of McGill's greatest benefactors, took up residence at number 3, Prince of Wales Terrace, which remained in his family until the building's destruction. Another resident of the Terrace was Sir William Peterson, a principal of McGill for whomPeterson Hallwas named. In the late 1950s, the two easternmost units of the Prince of Wales Terrace were demolished to make way for the Royal Embassy Hotel. In 1971, McGill, who by that time owned the remaining houses, decided to use the site for the newSamuel Bronfman Building, and so the Prince of Wales Terrace was demolished.",Downtown Campus,"1001 Sherbrooke St W, Montreal, Quebec H3A 1G5",45.50256131,-73.57660955,,,Image;StillImage,image/jpg,,,,compound_object,/objects/cb015_01.jpg,/objects/cb015_01.jpg,/objects/cb015_01.jpg,
cb015_01,cb015,Prince of Wales Terrace ,,,,,,,,,,,,,,,,,,Notman Archives (McCord Museum),Image;StillImage,image/jpg,,,,image,/objects/cb015_01.jpg,/objects/cb015_01.jpg,/objects/cb015_01.jpg,
cb015_02,cb015,Entrance Hall,,,,,,,,,,,,,,,,,,Notman Archives (McCord Museum),Image;StillImage,image/jpg,,,,image,/objects/cb015_02.jpg,/objects/cb015_02.jpg,/objects/cb015_02.jpg,
cb015_03,cb015,Drawing Room,,,,,,,,,,,,,,,,,PR023282,,Image;StillImage,image/jpg,,,,image,/objects/cb015_03.jpg,/objects/small/cb015_03_sm.jpg,/objects/thumbs/cb015_03_th.jpg,
cb015_04,cb015,Room in Macdonald House,,,,,,,,,,,,,,,,,PR023281,,Image;StillImage,image/jpg,,,,image,/objects/cb015_04.jpg,/objects/small/cb015_04_sm.jpg,/objects/thumbs/cb015_04_th.jpg,
cb015_05,cb015,Prince of Wales Terrace demolished,,,,,,,,,,,,,,,,,PR034292,,Image;StillImage,image/jpg,,,,image,/objects/cb015_05.jpg,/objects/small/cb015_05_sm.jpg,/objects/thumbs/cb015_05_th.jpg,
cb016,,Donner Building ,"Lake, Little, and Mace",,,W.H. Donner,1947,,,Standing,,Northeast Corner,Faculty of Dentistry,"The Donner Building, named after its patron, W.H. Donner, was built in 1947 by the firm of Lake, Little, and Mace. At this time, the Faculty of Medicine was in need of more space and more modern facilities; the Donner Building provided both. This five storey concrete structure is located on Dr. Penfield Avenue, just south of theStrathcona Anatomy and Dentistry Building. It is a purely functional building and serves its purpose well by providing more lab space for the faculty. In 1965, theMcIntyre Medical Sciences Buildingwas constructed on Pine Avenue and the Donner Building was given to the Faculty of Dentistry, which still uses it today.",Downtown Campus,"740 Av. du Docteur-Penfield, Montréal, QC H3A 0G1",45.50697114,-73.57951496,,,Image;StillImage,image/jpg,,,,compound_object,/objects/cb016_01.jpg,/objects/small/cb016_01_sm.jpg,/objects/thumbs/cb016_01_th.jpg,
cb016_01,cb016,Donner Building ,,,,,,,,,,,,,,,,,PR039980,,Image;StillImage,image/jpg,,,,image,/objects/cb016_01.jpg,/objects/small/cb016_01_sm.jpg,/objects/thumbs/cb016_01_th.jpg,
cb016_02,cb016,Donner Building ,,,,,,,,,,,,,,,,,PS005012,,Image;StillImage,image/jpg,,,,image,/objects/cb016_02.jpg,/objects/cb016_02.jpg,/objects/cb016_02.jpg,
cb016_03,cb016,Donner Building ,,,,,,,,,,,,,,,,,PS034639,,Image;StillImage,image/jpg,,,,image,/objects/cb016_03.jpg,/objects/cb016_03.jpg,/objects/thumbs/cb016_03_th.jpg,
cb017,,McCord Stewart Museum (formerly Student Union Building),Percy Erskine Nobbs,,,Sir William Macdonald,1904,,,Standing,,Rue Sherbrooke,McCord Stewart Museum,"In 1919, David M. McCord bequeathed his extensive collection of Canadian artifacts to McGill because it had long since overflowed his estate and because he desired to ensure the perpetuation of his work. Mcgill was at first uncertain as to how the collection, really a small museum, could be properly displayed, but room was found for it in theold Jesse Joseph mansionon the northeast corner of Sherbrooke and McTavish Streets. This Square Mile style abode, named Dilcoosha, a Hindustani word meaning ""The Heart's Delight"", had been used during World War I as McGill's COTC headquarters; its long upstairs hall had even been used as a range for target practice. In 1921 the house opened as the McCord Museum and the collection began to expand from donation. Unfortunately, in 1936 Dilcoosha was in desperate need of repair. One of its walls had begun to buckle and it was deemed too structurally unstable to be opened to the public.
In 1955, the McCord Museum was moved from Dilcoosha to the Hodgeson house, located on the northeast corner of Dr. Penfield and Drummond Streets, later the site of theStewart Biological Sciences Building. After this move, Dilcoosha was demolished because it was structurally unsound; its site was chosen for the newMcLennan Library, built in 1969. The McCord Museum was quite cramped in its new quarters and was kept closed to the public for lack of display rooms. Yet, in the 1950s, a series of articles was published on the subject of the Notman Photograph archive, a fascinating record of life at the turn of the century, which was part of the McCord's holdings. Because of this, the McCord opened a small part of the museum to the public. Shortly after this the National Gallery of Ottawa asked permission to borrow and display some of the rare paintings from the McCord. Public interest began to grow and soon the McCord was once again being offered donations and had soon far outgrown the Hodgeson house. At this point McGill was faced with the choice of giving the Museum its independence, or finding suitable quarters for it on campus.

In 1965, it was decided that the old Student Union Building would be the new home of the McCord Museum. This English Palazzo style edifice, located on Sherbrooke Street just west of University Street, had been donated to McGill in 1905 by Sir William Macdonald, a major benefactor of the University. It was designed by Percy Erskine Nobbs, Director of the School of Architecture at the time, and his associates Hutchison and Wood. When it was opened in 1905, it was declared one of the finest clubs in Montreal. Membership in the Union was offered to any male student in the University willing to pay $5.00 a year, but the Union had much to offer. The structure, built of Montreal limestone, was elegant, but was not overly ornamented. The basement contained an exercise room, baths, showers, the kitchen, and storage areas. The entrance hall, on the first floor, led into the dining room and the luncheon room where students could get a hot meal after class. The second floor contained a spacious, comfortable lounge furnished with chairs and tables designed by Nobbs and heated, in part, by a large fireplace. The great hall, with frescoed tympanums above the windows, stretched the length of the third floor. By 1965, McGill's enrolment had increased to the extent that the Student Union, although very posh, was not large enough to serve the needs of the student body, both male and female. At this time, McGill decided to construct a newUniversity Centreon McTavish Street, leaving the old Student Union vacant for occupancy by the McCord Museum. Renovations, paid for in great part by the John W. McConnell Foundation, were begun and, in 1971, the McCord Museum opened in its new, spacious home.

After 1971, the McCord Museum once again began to receive increasing numbers of donations until, in 1987, it was decided to expand Nobbs' structure to give the Museum more room, and state-of-the-art preservation labs and climate control. This extension, paid for by the John W. McConnell Foundation, was constructed of limestone to match the original building. The McCord Museum was reopened to the public, in what is now its permanent home, after the extension was finished in 1991.
",Downtown Campus,"690 Sherbrooke St W, Montreal, Quebec H3A 1E9",45.5043097,-73.57345688,,,Image;StillImage,image/jpg,,,,compound_object,/objects/cb017_01.jpg,/objects/small/cb017_01_sm.jpg,/objects/thumbs/cb017_01_th.jpg,
cb017_01,cb017,Student Union Building,,,,,,,,,,,,,,,,,PR026548,,Image;StillImage,image/jpg,,,,image,/objects/cb017_01.jpg,/objects/small/cb017_01_sm.jpg,/objects/thumbs/cb017_01_th.jpg,
cb017_02,cb017,Dilcoosha,,,,,,,,,,,,,,,,,PR023139,,Image;StillImage,image/jpg,,,,image,/objects/cb017_02.jpg,/objects/small/cb017_02_sm.jpg,/objects/thumbs/cb017_02_th.jpg,
cb017_03,cb017,Student Union Building,,,,,,,,,,,,,,,,,PR009036,,Image;StillImage,image/jpg,,,,image,/objects/cb017_03.jpg,/objects/small/cb017_03_sm.jpg,/objects/thumbs/cb017_03_th.jpg,
cb017_04,cb017,Student Union and Strathcona Hall from east,,,,,,,,,,,,,,,,,PR009038,,Image;StillImage,image/jpg,,,,image,/objects/cb017_04.jpg,/objects/small/cb017_04_sm.jpg,/objects/thumbs/cb017_04_th.jpg,
cb017_05,cb017,Door to Student Union,,,,,,,,,,,,,,,,,PR009034,,Image;StillImage,image/jpg,,,,image,/objects/cb017_05.jpg,/objects/small/cb017_05_sm.jpg,/objects/thumbs/cb017_05_th.jpg,
cb017_06,cb017,Ice rink with Strathcona Hall & Student Union,,,,,,,,,,,,,,,,,PR009004,,Image;StillImage,image/jpg,,,,image,/objects/cb017_06.jpg,/objects/cb017_06.jpg,/objects/cb017_06.jpg,
cb017_07,cb017,Lounge,,,,,,,,,,,,,,,,,PR026588,,Image;StillImage,image/jpg,,,,image,/objects/cb017_07.jpg,/objects/small/cb017_07_sm.jpg,/objects/thumbs/cb017_07_th.jpg,
cb017_08,cb017,Cigarette seller,,,,,,,,,,,,,,,,,PR015975,,Image;StillImage,image/jpg,,,,image,/objects/cb017_08.jpg,/objects/small/cb017_08_sm.jpg,/objects/thumbs/cb017_08_th.jpg,
cb017_09,cb017,McCord Museum,,,,,,,,,,,,,,,,,PS005024-6,,Image;StillImage,image/jpg,,,,image,/objects/cb017_09.jpg,/objects/cb017_09.jpg,/objects/cb017_09.jpg,
cb018,,Charles Meredith House,Edward and William Maxwell,,,Royal Victoria Hospital,1907,,,Standing,,Square Mile Mansions,Department of Occupational Health,"The Charles Meredith House, built in 1907 by the well-known Canadian architects Edward and William Maxwell, is located on Pine Avenue just west of the Lady Meredith House which belonged to Charles' sister. This Georgian style Square Mile residence was occupied by Mr. Meredith and his family until 1937, at which point it became a nurses' residence for the Royal Victoria Hospital, one block to the east. In 1975, the house was donated to McGill and became the home of the Department of Occupational Health (Faculty of Medicine) and is now part of the Joint Departments of Epidemiology, Biostatistics and Occupational Health.",Downtown Campus,"1130 Ave des Pins Ouest, Montreal, Quebec H3A 1A3",45.50399719,-73.58220443,,,Image;StillImage,image/jpg,,,,multiple,/objects/cb018_01.jpg,/objects/cb018_01.jpg,/objects/cb018_01.jpg,
cb018_01,cb018,Exterior from Pine Avenue,,,,,,,,,,,,,,,,,,,Image;StillImage,image/jpg,,,,image,/objects/cb018_01.jpg,/objects/cb018_01.jpg,/objects/cb018_01.jpg,
cb018_02,cb018,View from Pine Avenue,,,,,,,,,,,,,,,,,,,Image;StillImage,image/jpg,,,,image,/objects/cb018_02.jpg,/objects/cb018_02.jpg,/objects/cb018_02.jpg,
cb018_03,cb018,Drawing room converted to office,,,,,,,,,,,,,,,,,,,Image;StillImage,image/jpg,,,,image,/objects/cb018_03.jpg,/objects/cb018_03.jpg,/objects/cb018_03.jpg,
cb019,,James Ferrier Building (formerly Physical Plant),Percy Erskine Nobbs,,,,1909,,,Standing,,Arts & Libraries,Physical power plant,"In 1909, Percy Erskine Nobbs, who designed many of the campuses structures and was the Director of the School of Architecture at the time, was commissioned to build a Power House for McGill to provide heat and electricity to many of the campuses buildings. These facilities, located on Dr. Penfield Avenue, had previously been in theMacdonald Engineering Buildingand enabled the students to see engines at work. The building was expanded in 1926 and 1936 to keep up with the demands of the campus. In 1963, Fleming and Smith were hired to construct a modern power plant for the University on the same site as the old one. This purely functional, concrete edifice was named the James Ferrier Building after a chancellor of McGill.",Downtown Campus,"840 Av. du Docteur-Penfield, Montréal, QC H3A 1A4",45.50552345,-73.57837141,,McGill Archives,,image/jpg,,,,compound_object,/objects/cb019_01.jpg,/objects/cb019_01.jpg,/objects/cb019_01.jpg,
cb019_01,cb019,James Ferrier Building,,,,,,,,,,,,,,,,,PS005012-02,,Image;StillImage,image/jpg,,,,image,/objects/cb019_01.jpg,/objects/cb019_01.jpg,/objects/cb019_01.jpg,
cb019_02,cb019,Watercolour of the James Ferrier Building,,,,,,,,,,,,,,,,,,CAC,Image;StillImage,image/jpg,,,,image,/objects/cb019_02.jpg,/objects/cb019_02.jpg,/objects/cb019_02.jpg,
cb019_03,cb019,Power house,,,,,,,,,,,,,,,,,PR026792,,Image;StillImage,image/jpg,,,,image,/objects/cb019_03.jpg,/objects/small/cb019_03_sm.jpg,/objects/thumbs/cb019_03_th.jpg,
cb019_04,cb019,Power house,,,,,,,,,,,,,,,,,PR009009,,Image;StillImage,image/jpg,,,,image,/objects/cb019_04.jpg,/objects/small/cb019_04_sm.jpg,/objects/thumbs/cb019_04_th.jpg,
cb020,,Main Building,Hutchison and Wood,,,Sir William Macdonald,1907,1905,1907,Standing,,,John Abbott College,**See the history page,Macdonald Campus,"21275 Rue Lakeshore, Sainte-Anne-de-Bellevue, QC H9X 1S2",45.40597538,-73.94186435,,,,image/jpg,,,,compound_object,/objects/cb020_01.jpg,/objects/small/cb020_01_sm.jpg,/objects/thumbs/cb020_01_th.jpg,
cb020_01,cb020,Main Building (1925),,,,,,,,,,,,,,,,,PR026477,,Image;StillImage,image/jpg,,,,image,/objects/cb020_01.jpg,/objects/small/cb020_01_sm.jpg,/objects/thumbs/cb020_01_th.jpg,
cb020_02,cb020,Main Building (1906),,,,,,,,,,,,,,,,,PA003750,,Image;StillImage,image/jpg,,,,image,/objects/cb020_02.jpg,/objects/cb020_02.jpg,/objects/cb020_02.jpg,
cb020_03,cb020,Main Building (1958),,,,,,,,,,,,,,,,,PR039933,,Image;StillImage,image/jpg,,,,image,/objects/cb020_03.jpg,/objects/small/cb020_03_sm.jpg,/objects/thumbs/cb020_03_th.jpg,
cb020_04,cb020,Main Building,,,,,,,,,,,,,,,,,PS005219,,Image;StillImage,image/jpg,,,,image,/objects/cb020_04.jpg,/objects/cb020_04.jpg,/objects/cb020_04.jpg,
cb020_05,cb020,Main Building,,,,,,,,,,,,,,,,,PR039946,,Image;StillImage,image/jpg,,,,image,/objects/cb020_05.jpg,/objects/small/cb020_05_sm.jpg,/objects/thumbs/cb020_05_th.jpg,
cb020_06,cb020,Library reading room (1960),,,,,,,,,,,,,,,,,PR013907,,Image;StillImage,image/jpg,,,,image,/objects/cb020_06.jpg,/objects/small/cb020_06_sm.jpg,/objects/thumbs/cb020_06_th.jpg,
cb020_07,cb020,"Interior view of library, Macdonald College (1966)",,,,,,,,,,,,,,,,,PR039529,,Image;StillImage,image/jpg,,,,image,/objects/cb020_07.jpg,/objects/cb020_07.jpg,/objects/cb020_07.jpg,
cb020_08,cb020,Library reading room,,,,,,,,,,,,,,,,,PR026574,,Image;StillImage,image/jpg,,,,image,/objects/cb020_08.jpg,/objects/cb020_08.jpg,/objects/cb020_08.jpg,
